# CROSSOH: OH molecular cross-section x partition function table
# log10(sigma*Q) for 15 temperatures x 130 energy bins
# IT = 1-15: T = 2000, 2500, ..., 9000 K
# N  = 1-130: E = 2.1, 2.2, ..., 15.0 eV
# Dimensions: 15 130
-17.209E0  -17.225E0  -17.241E0  -17.255E0  -17.268E0  -17.280E0  -17.291E0  -17.301E0  -17.310E0  -17.319E0  -17.327E0  -17.335E0  -17.343E0  -17.350E0  -17.357E0
-17.177E0  -17.194E0  -17.210E0  -17.225E0  -17.239E0  -17.251E0  -17.262E0  -17.272E0  -17.282E0  -17.291E0  -17.300E0  -17.308E0  -17.316E0  -17.324E0  -17.331E0
-17.154E0  -17.172E0  -17.189E0  -17.204E0  -17.218E0  -17.230E0  -17.242E0  -17.252E0  -17.262E0  -17.272E0  -17.280E0  -17.289E0  -17.298E0  -17.306E0  -17.314E0
-17.144E0  -17.162E0  -17.179E0  -17.194E0  -17.208E0  -17.220E0  -17.232E0  -17.242E0  -17.253E0  -17.262E0  -17.271E0  -17.280E0  -17.289E0  -17.297E0  -17.306E0
-17.146E0  -17.164E0  -17.181E0  -17.196E0  -17.210E0  -17.222E0  -17.234E0  -17.245E0  -17.255E0  -17.265E0  -17.274E0  -17.283E0  -17.292E0  -17.301E0  -17.309E0
-17.163E0  -17.180E0  -17.197E0  -17.212E0  -17.225E0  -17.237E0  -17.249E0  -17.260E0  -17.270E0  -17.280E0  -17.289E0  -17.298E0  -17.307E0  -17.316E0  -17.325E0
-17.193E0  -17.211E0  -17.227E0  -17.241E0  -17.254E0  -17.266E0  -17.277E0  -17.288E0  -17.298E0  -17.308E0  -17.317E0  -17.327E0  -17.336E0  -17.345E0  -17.353E0
-17.239E0  -17.256E0  -17.271E0  -17.284E0  -17.297E0  -17.309E0  -17.320E0  -17.330E0  -17.340E0  -17.350E0  -17.359E0  -17.369E0  -17.378E0  -17.387E0  -17.395E0
-17.299E0  -17.315E0  -17.329E0  -17.342E0  -17.354E0  -17.365E0  -17.376E0  -17.386E0  -17.396E0  -17.405E0  -17.415E0  -17.424E0  -17.433E0  -17.442E0  -17.451E0
-17.373E0  -17.388E0  -17.402E0  -17.414E0  -17.425E0  -17.436E0  -17.446E0  -17.456E0  -17.466E0  -17.475E0  -17.484E0  -17.493E0  -17.502E0  -17.511E0  -17.520E0
